Latitude,Longitude,City Name,Country,Temperature,Wind Speed,Humidity,Cloudiness,URL
-4.094,11.9528,loandjili,cg,72.76,3.94,100,moderate rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-4.094&lon=11.9528
21.6162,-85.5602,isla mujeres,mx,78.43,8.19,100,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=21.6162&lon=-85.5602
14.7401,-103.4546,ixtapa,mx,83.11,7.07,100,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=14.7401&lon=-103.4546
-7.0693,-163.1649,samusu,ws,83.56,13.56,98,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-7.0693&lon=-163.1649
3.082,31.9795,adjumani,ug,71.23,4.5,96,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=3.082&lon=31.9795
16.6545,-85.588,savannah bight,hn,78.43,7.96,100,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=16.6545&lon=-85.588
63.8557,87.2457,turukhansk,ru,17.14,14.67,90,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=63.8557&lon=87.2457
-2.85,-46.8234,paragominas,br,73.03,1.7,97,moderate rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-2.85&lon=-46.8234
-34.2241,-48.3342,rio grande,br,70.42,20.27,100,light rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-34.2241&lon=-48.3342
-4.0668,89.9016,meulaboh,id,83.11,5.06,100,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-4.0668&lon=89.9016
68.7556,135.3472,ust-kuyga,ru,26.05,7.96,56,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=68.7556&lon=135.3472
-55.2723,178.4221,dunedin,nz,46.21,15.23,100,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-55.2723&lon=178.4221
-17.916,26.5174,hwange,zw,65.29,5.17,84,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-17.916&lon=26.5174
9.5233,62.7667,kavaratti,in,80.59,3.83,100,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=9.5233&lon=62.7667
21.9309,65.0048,keti bandar,pk,79.51,8.97,99,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=21.9309&lon=65.0048
30.7868,-116.0944,camalu,mx,45.31,2.48,95,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=30.7868&lon=-116.0944
-10.8847,107.7769,kawalu,id,84.01,9.98,100,light rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-10.8847&lon=107.7769
57.8596,127.6575,tommot,ru,8.41,15.9,64,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=57.8596&lon=127.6575
-20.9692,92.8719,labuhan,id,74.29,13.78,100,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-20.9692&lon=92.8719
52.6792,85.7258,srostki,ru,24.34,6.4,98,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=52.6792&lon=85.7258
-15.6173,172.9743,vila,vu,82.66,14.45,100,light rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-15.6173&lon=172.9743
13.5762,-92.3223,champerico,gt,84.64,4.61,100,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=13.5762&lon=-92.3223
2.9033,-49.5062,amapa,br,77.17,8.41,100,moderate rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=2.9033&lon=-49.5062
-0.6976,53.42,victoria,sc,82.3,4.05,100,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-0.6976&lon=53.42
64.6724,-62.2112,pangnirtung,ca,24.34,22.5,92,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=64.6724&lon=-62.2112
61.1043,109.9583,yerbogachen,ru,11.29,10.2,44,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=61.1043&lon=109.9583
-5.359,19.0233,kikwit,cd,71.32,4.05,98,moderate rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-5.359&lon=19.0233
-2.7188,120.0961,rantepao,id,79.69,2.37,72,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-2.7188&lon=120.0961
47.1442,-128.9142,ucluelet,ca,44.59,28.54,100,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=47.1442&lon=-128.9142
65.5748,7.887,sistranda,no,32,17.22,100,shower rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=65.5748&lon=7.887
-13.5765,103.1462,palabuhanratu,id,81.94,19.04,100,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-13.5765&lon=103.1462
22.5084,13.0912,marzuq,ly,60.43,6.85,17,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=22.5084&lon=13.0912
62.9453,133.9394,khandyga,ru,30.37,6.51,56,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=62.9453&lon=133.9394
30.8631,7.6247,warqla,dz,62.32,2.93,48,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=30.8631&lon=7.6247
-38.2146,-72.8994,traiguen,cl,43.06,1.7,100,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-38.2146&lon=-72.8994
-21.1641,116.1219,karratha,au,101.29,10.98,32,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-21.1641&lon=116.1219
-32.999,-70.5907,los andes,cl,55.4,5.82,76,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-32.999&lon=-70.5907
-19.1316,143.1534,atherton,au,87.25,14.9,57,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-19.1316&lon=143.1534
4.2469,-28.6098,sao filipe,cv,79.15,11.99,100,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=4.2469&lon=-28.6098
28.3438,123.4092,shenjiamen,cn,66.73,8.19,93,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=28.3438&lon=123.4092
-13.92,165.8492,sola,vu,79.78,7.63,100,moderate rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-13.92&lon=165.8492
-23.0323,52.5356,saint-leu,re,79.87,15.35,100,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-23.0323&lon=52.5356
74.857,22.3833,hammerfest,no,27.49,26.31,91,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=74.857&lon=22.3833
5.5841,-69.4547,la primavera,co,75.64,4.38,87,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=5.5841&lon=-69.4547
2.3255,-73.2305,puerto concordia,co,74.47,4.16,92,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=2.3255&lon=-73.2305
66.3607,25.4825,rovaniemi,fi,15.8,5.82,66,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=66.3607&lon=25.4825
-48.7925,-54.2504,necochea,ar,51.43,20.83,86,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-48.7925&lon=-54.2504
-19.1868,44.1979,morondava,mg,84.91,2.04,81,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-19.1868&lon=44.1979
-11.0377,-55.7821,alta floresta,br,72.13,1.36,97,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-11.0377&lon=-55.7821
-1.2405,115.415,amuntai,id,80.14,2.71,87,light rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-1.2405&lon=115.415
63.8976,95.8251,baykit,ru,7.24,10.2,74,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=63.8976&lon=95.8251
36.9294,108.3276,yanan,cn,81.04,5.84,15,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=36.9294&lon=108.3276
-21.6247,8.4787,henties bay,na,71.23,16.8,100,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-21.6247&lon=8.4787
-17.0013,11.2767,namibe,ao,75.19,6.17,100,moderate rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-17.0013&lon=11.2767
3.5501,-18.7733,goderich,sl,79.6,5.17,100,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=3.5501&lon=-18.7733
-5.519,-59.6274,novo aripuana,br,75.37,2.59,94,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-5.519&lon=-59.6274
-28.5443,24.5369,barkly west,za,69.8,8.05,77,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-28.5443&lon=24.5369
-34.603,32.8661,umzimvubu,za,71.05,22.5,99,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-34.603&lon=32.8661
-19.4342,-82.4883,pisco,pe,68.53,19.26,100,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-19.4342&lon=-82.4883
8.6884,-67.9399,calabozo,ve,81.94,6.29,58,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=8.6884&lon=-67.9399
7.7789,105.2544,ca mau,vn,80.86,14.9,100,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=7.7789&lon=105.2544
-19.8216,150.7459,mackay,au,77.89,37.83,100,moderate rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-19.8216&lon=150.7459
49.4703,-106.2958,assiniboia,ca,-0.14,2.93,69,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=49.4703&lon=-106.2958
26.414,18.0043,waddan,ly,60.79,16.24,47,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=26.414&lon=18.0043
49.5072,-58.6808,corner brook,ca,32.08,24.85,98,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=49.5072&lon=-58.6808
34.3601,-74.9724,havelock,us,69.61,12.44,100,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=34.3601&lon=-74.9724
57.3295,-141.0612,haines junction,ca,39.64,11.1,100,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=57.3295&lon=-141.0612
-26.9584,176.0758,kaeo,nz,73.57,28.1,100,moderate rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-26.9584&lon=176.0758
40.2972,65.2132,karmana,uz,57.2,11.41,50,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=40.2972&lon=65.2132
50.8203,-42.1265,nanortalik,gl,41.89,40.4,100,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=50.8203&lon=-42.1265
11.6743,-60.8879,scarborough,tt,75.2,14.67,78,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=11.6743&lon=-60.8879
15.0213,-63.5557,baillif,gp,77.35,15.35,100,light rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=15.0213&lon=-63.5557
28.5073,-148.9736,kahului,us,68.53,11.54,97,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=28.5073&lon=-148.9736
33.4896,60.6766,anar darreh,af,52.51,11.99,79,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=33.4896&lon=60.6766
6.6878,18.333,bouca,cf,77.35,2.93,83,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=6.6878&lon=18.333
64.932,132.0155,borogontsy,ru,17.59,3.94,80,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=64.932&lon=132.0155
2.8607,-66.8588,inirida,co,72.94,2.04,98,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=2.8607&lon=-66.8588
-7.3048,5.4836,mayumba,ga,78.79,10.31,100,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-7.3048&lon=5.4836
33.0251,7.3643,naftah,tn,54.13,5.61,50,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=33.0251&lon=7.3643
20.5397,105.9401,phu ly,vn,80.23,8.19,73,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=20.5397&lon=105.9401
20.5906,-4.456,araouane,ml,66.19,2.82,35,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=20.5906&lon=-4.456
59.5529,28.183,olgina,ee,35.5,11.54,93,light rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=59.5529&lon=28.183
28.3155,55.6827,sirjan,ir,77.53,2.82,13,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=28.3155&lon=55.6827
48.9475,90.5603,mugur-aksy,ru,22.63,3.71,75,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=48.9475&lon=90.5603
-8.4774,122.6208,maumere,id,86.17,5.17,94,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-8.4774&lon=122.6208
27.1593,25.7642,marsa matruh,eg,64.84,5.17,30,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=27.1593&lon=25.7642
17.1143,82.6572,tuni,in,85.18,5.39,75,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=17.1143&lon=82.6572
-19.1144,118.2605,port hedland,au,89.14,4.5,97,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-19.1144&lon=118.2605
21.5992,-3.8787,taoudenni,ml,69.97,6.96,33,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=21.5992&lon=-3.8787
40.9367,60.3621,hazorasp,uz,50.53,10.2,87,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=40.9367&lon=60.3621
28.2186,111.8091,loudi,cn,76.36,4.38,73,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=28.2186&lon=111.8091
54.1599,-108.444,meadow lake,ca,12.28,5.17,75,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=54.1599&lon=-108.444
49.3714,-104.8755,weyburn,ca,5.98,2.93,75,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=49.3714&lon=-104.8755
-35.9282,173.5794,dargaville,nz,66.37,6.96,100,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-35.9282&lon=173.5794
3.5541,-1.7032,takoradi,gh,82.21,12.88,100,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=3.5541&lon=-1.7032
29.0599,-131.157,pacific grove,us,61.51,8.52,100,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=29.0599&lon=-131.157
48.5695,44.0755,bereslavka,ru,35.6,20.13,100,mist,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=48.5695&lon=44.0755
58.6906,45.7675,pyshchug,ru,31.27,8.75,90,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=58.6906&lon=45.7675
66.6847,130.6598,batagay-alyta,ru,21.19,3.27,54,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=66.6847&lon=130.6598
-5.2569,135.6126,nabire,id,82.48,19.6,100,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-5.2569&lon=135.6126
48.2785,5.4577,chaumont,fr,41.04,8.05,80,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=48.2785&lon=5.4577
60.1463,-10.1676,sorvag,fo,40.36,19.6,100,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=60.1463&lon=-10.1676
49.4114,-83.0846,hearst,ca,12.2,10.29,66,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=49.4114&lon=-83.0846
54.1595,40.2549,lesnoy,ru,36.31,16.46,100,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=54.1595&lon=40.2549
19.1475,112.206,wanning,cn,75.55,7.18,100,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=19.1475&lon=112.206
-35.188,170.105,ahipara,nz,67.99,8.3,100,light rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-35.188&lon=170.105
64.9502,10.9888,rorvik,no,27.03,6.93,100,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=64.9502&lon=10.9888
-19.0001,-89.7435,hualmay,pe,70.15,20.71,100,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-19.0001&lon=-89.7435
44.3165,-134.2579,port hardy,ca,45.49,15.12,100,few clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=44.3165&lon=-134.2579
61.3087,-12.4644,hofn,is,39.19,19.15,100,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=61.3087&lon=-12.4644
50.7135,-79.6818,moose factory,ca,6.25,10.2,73,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=50.7135&lon=-79.6818
4.7641,-79.6409,bajo baudo,co,76.9,14.23,93,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=4.7641&lon=-79.6409
-12.0945,125.9569,soe,id,87.43,3.71,99,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-12.0945&lon=125.9569
15.3351,32.9514,wad rawah,sd,78.8,10.29,9,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=15.3351&lon=32.9514
72.0083,-165.6496,nome,us,0.31,6.96,77,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=72.0083&lon=-165.6496
0.3554,-68.3324,sao gabriel da cachoeira,br,74.83,2.48,95,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=0.3554&lon=-68.3324
31.3243,-98.5611,brownwood,us,51.78,10.29,76,overcast clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=31.3243&lon=-98.5611
-14.6014,-52.6826,barra do garcas,br,68.08,3.38,88,light rain,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-14.6014&lon=-52.6826
39.5487,-57.7669,louisbourg,ca,62.95,18.03,100,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=39.5487&lon=-57.7669
22.6745,114.9989,pingshan,cn,77.98,6.4,63,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=22.6745&lon=114.9989
-21.0256,37.1243,beira,mz,82.93,10.76,98,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-21.0256&lon=37.1243
50.2677,-99.9362,minnedosa,ca,8.6,14.99,84,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=50.2677&lon=-99.9362
-0.988,25.0995,kisangani,cd,73.48,3.38,93,scattered clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=-0.988&lon=25.0995
22.7617,88.306,baidyabati,in,82.4,8.05,58,haze,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=22.7617&lon=88.306
24.8805,-114.3432,constitucion,mx,66.19,7.18,100,clear sky,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=24.8805&lon=-114.3432
70.5896,124.8774,zhigansk,ru,13.27,9.86,86,broken clouds,http://api.openweathermap.org/data/2.5/weather?appid=ce062735e8cfa1f84a544a629087cf4f&units=imperial&lat=70.5896&lon=124.8774
